                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     163                                     1167                  1.7000000000000000E+001                  2.0000000000000000E-002                  9.8302616282045227E+006                  2.0102639188631823E+001                  2.6704545078867865E+004                  6.8040606386796571E+004                  1.2186160129194629E+001                 -5.5681594401420051E+000                  2.3701569862112858E-006                  1.0412126141359268E-021                  9.8084559589090381E-001                  2.9590355316981050E-004                  1.2576819656130681E-002                  1.8823879244016402E-004                  2.0609422704663924E-003                  1.6507111298903023E+001                 -4.4862256416878863E-008                  7.5876156894878379E+000                  2.2038678880518229E-004                  8.5956364269620789E+000                  2.4711393647048364E-002                  1.0888596276269195E-001                  8.9495436640164960E-002                  3.4020203439202638E-002                  4.4268706678774805E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0479048188073402E+005                  7.7390563922699412E+003                  2.4260676345333490E+006                  3.5117962978519165E+004                  3.5117962978519099E+004                  1.1562286205667685E-014                  2.3934618994893267E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1021946435822706E+014                               "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20231026"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                               sch_stable                            ledoux_stable                              mixing_type                                 brunt_N2                                  brunt_N                                   lamb_S 
                                       1                  1.6507111298903023E+001                  1.0858668805641527E+000                  4.4267134290243648E+000                 -9.4403392748295829E+000                  3.4012667812146775E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  5.3222781603925732E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  6.2551912649532550E-007                  7.9089767131742487E-004                  5.2334032167295626E-006 
                                       2                  1.6507111298889818E+001                  1.0858627754975780E+000                  4.4270094789002350E+000                 -9.4382770738388668E+000                  3.4030274826256579E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  5.3476109949444708E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  6.2367322942233088E-007                  7.8972984584750930E-004                  5.2327268417993003E-006 
                                       3                  1.6507111298872520E+001                  1.0858574238960785E+000                  4.4273448914868831E+000                 -9.4359557480872773E+000                  3.4050158469508012E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  5.3762713006127176E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  6.1883161287957163E-007                  7.8665851096875047E-004                  5.2309146026168335E-006 
                                       4                  1.6507111298855222E+001                  1.0858521006265833E+000                  4.4279101319687380E+000                 -9.4320804720389440E+000                  3.4083508685911998E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  5.4244601640872499E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  6.1403415165915572E-007                  7.8360331269026399E-004                  5.2291619575186584E-006 
                                       5                  1.6507111298814145E+001                  1.0858395694002849E+000                  4.4288758745268213E+000                 -9.4255601117959191E+000                  3.4140054434169733E+000                  7.0015580362582064E-001                  2.8007519753783661E-001                  1.9768998836342755E-002                  5.5065172768188638E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  6.0280797231087410E-007                  7.7640709187311915E-004                  5.2252158015422557E-006 
                                       6                  1.6507111298755223E+001                  1.0858218629512131E+000                  4.4306428859039544E+000                 -9.4139511979496397E+000                  3.4242110995035118E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  5.6556970603669256E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  5.8710954625539585E-007                  7.6623073956569754E-004                  5.2200728447646026E-006 
                                       7                  1.6507111298630363E+001                  1.0857853211951471E+000                  4.4335645140577782E+000                 -9.3955821479856230E+000                  3.4407199871244960E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  5.9000479550604802E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  5.5527203462276688E-007                  7.4516577660462035E-004                  5.2109057783684618E-006 
                                       8                  1.6507111298448741E+001                  1.0857343553861902E+000                  4.4362736225122621E+000                 -9.3793550711449480E+000                  3.4556660731357494E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  6.1246734190307037E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  5.1190028867841093E-007                  7.1547207400317933E-004                  5.2006202959287694E-006 
                                       9                  1.6507111298342799E+001                  1.0857057077982886E+000                  4.4392380260206430E+000                 -9.3624798088006216E+000                  3.4716123253173850E+000                  7.0015580362582075E-001                  2.8007519753783661E-001                  1.9768998836342644E-002                  6.3673472501811412E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  4.8814671118740664E-007                  6.9867496819866581E-004                  5.1963530510640873E-006 
