                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      86                                     1415                  1.7000000000000000E+001                  2.0000000000000000E-002                  1.7925435106009620E+004                  2.8116920800187461E+002                  2.0712177522984326E+004                  7.2096678720768206E+004                  2.0852554772559678E+001                 -3.7434179572998634E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7917209432586672E-001                  4.1069907530628634E-003                  9.6338522577723716E-004                  9.3818347546717074E-003                  2.2984731110403337E-003                  1.6990741988475961E+001                 -4.5903715257755307E-007                  8.3128214619762897E+000                  2.1424467284082336E-004                  8.3350185659060880E+000                  4.2137513337413640E-002                  3.6950388335857266E-002                  1.5885478905291953E-001                  3.5470001063817938E-002                  5.1024468663408644E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3120104345433146E+005                  4.5220053213357478E+003                  2.3566608462341828E+006                  5.9065798002978649E+004                  5.6434610599556931E+004                  1.9930823702011878E+003                  3.9141738607039488E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.6568371090140918E+011                               "r23.05.1"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20231025"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                               sch_stable                            ledoux_stable                              mixing_type                                 brunt_N2                                  brunt_N                                   lamb_S 
                                       1                  1.6990741988475961E+001                  1.3191592706121833E+000                  4.3162690107634027E+000                 -9.7630527081409948E+000                  2.9635712097493716E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5303806735723447E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  1.0042428234555043E-007                  3.1689790524007952E-004                  2.6824851685244884E-006 
                                       2                  1.6990741988462368E+001                  1.3191574976713798E+000                  4.3163688844574049E+000                 -9.7623547570416989E+000                  2.9641680623817335E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5344505487964187E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  1.0034355880903313E-007                  3.1677051442492737E-004                  2.6823822159782366E-006 
                                       3                  1.6990741988444565E+001                  1.3191551791345488E+000                  4.3165492898964519E+000                 -9.7610972055398548E+000                  2.9652448328983803E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5418000819645609E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  1.0013048467964408E-007                  3.1643401315225911E-004                  2.6820999491697241E-006 
                                       4                  1.6990741988405617E+001                  1.3191501218711545E+000                  4.3168071973045894E+000                 -9.7593057846947122E+000                  2.9667815333459937E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5523065385156182E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  9.9667138948076063E-008                  3.1570102779065524E-004                  2.6814920139165466E-006 
                                       5                  1.6990741988363332E+001                  1.3191446535313629E+000                  4.3171828820552935E+000                 -9.7567108145948112E+000                  2.9690138360518410E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5676027746449624E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  9.9168434891289576E-008                  3.1491020131346899E-004                  2.6808473369079367E-006 
                                       6                  1.6990741988287112E+001                  1.3191348543363852E+000                  4.3180094873035886E+000                 -9.7510614601852463E+000                  2.9738997925404740E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.6012210708567157E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  9.8282006588341159E-008                  3.1349961178339783E-004                  2.6797330947714038E-006 
                                       7                  1.6990741988101842E+001                  1.3191113409771287E+000                  4.3197408241190178E+000                 -9.7394772645791665E+000                  2.9840273597317752E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.6715395575378647E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  9.6189487698656778E-008                  3.1014430141251473E-004                  2.6772490339138302E-006 
                                       8                  1.6990741987735749E+001                  1.3190660913205856E+000                  4.3231186375828168E+000                 -9.7177755567708601E+000                  3.0033957889372913E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.8084300023894529E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  9.2292901822051738E-008                  3.0379746842600867E-004                  2.6731624488676635E-006 
                                       9                  1.6990741987011354E+001                  1.3189808805768239E+000                  4.3268819827983016E+000                 -9.6946528659681821E+000                  3.0245202665950663E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  2.9620106007662749E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  8.5317125067229401E-008                  2.9209095341559176E-004                  2.6672182418245320E-006 
                                      10                  1.6990741986490590E+001                  1.3189227704913367E+000                  4.3300718412811197E+000                 -9.6759725078508687E+000                  3.0420094813575562E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.0921975108762000E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  8.0836603632587009E-008                  2.8431778634581943E-004                  2.6644675247812782E-006 
                                      11                  1.6990741985934221E+001                  1.3188632766907848E+000                  4.3329768073205015E+000                 -9.6595464491009668E+000                  3.0576700087282238E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.2113934551737523E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  7.6494875494443619E-008                  2.7657706971917181E-004                  2.6628411473124616E-006 
                                      12                  1.6990741985489123E+001                  1.3188174315140664E+000                  4.3351853538919052E+000                 -9.6474155734238423E+000                  3.0694099671071808E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.3023611655454770E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                                        7                  7.3297130781832261E-008                  2.7073442851220875E-004                  2.6622826223610332E-006 
